name,description,category,train_set_mean,train_set_stddev,coefficient
ivpb premix,NA,notes,2.25082405336468e-07,6.43048636553382e-06,0.006886458
jaundice,NA,notes,3.03828973874213e-05,0.000253441,-0.01341623
jaundiced,NA,notes,2.35998448051505e-06,7.52349738631724e-05,-0.00087842
jejunum,NA,notes,6.01076910350389e-06,9.32972440142868e-05,-0.001974035
joint,NA,notes,0.000143697,0.000823036,0.017614214
jp,NA,notes,2.61238177993188e-05,0.000213845,0.009177426
jtx,NA,notes,7.12278914213597e-07,3.83778960608998e-05,0.003083129
july show,NA,notes,1.16789341646426e-06,2.69491969355434e-05,0.011522052
junction adenocarcinoma,NA,notes,1.75343401688073e-06,5.11934346374226e-05,-0.007779751
kappa,NA,notes,1.11612772267564e-05,0.000180673,0.010772074
kcals kcals,NA,notes,2.07041143976352e-06,2.13547107129723e-05,-0.005872522
kcals thirty,NA,notes,3.32962050199371e-07,1.11363367071917e-05,-0.005989178
keep hob,NA,notes,1.15939577848451e-07,2.80635145407954e-06,0.003006503
kefzol,NA,notes,6.39791463643865e-06,6.63433946046213e-05,0.00429902
keppra tablet,NA,notes,3.3520372423045e-07,8.3273209467212e-06,-0.014536504
keratoses,NA,notes,4.45173209182997e-06,6.86612199252014e-05,-0.001611921
keratosis,NA,notes,1.02731864265582e-05,0.000127282,-0.002161805
ketorolac toradol,NA,notes,9.59099431768298e-07,1.62985236146581e-05,0.009019164
kg lb,NA,notes,8.80720361745873e-05,0.000379962,0.004056752
kg seventy,NA,notes,2.23631446611891e-06,3.99741434104334e-05,-0.006546011
kgmtwo general,NA,notes,1.7635541294431e-05,0.000101443,0.002103892
kgm² general,NA,notes,5.65899588897595e-06,4.58975528444469e-05,-0.005237791
klebsiella bacteremia,NA,notes,1.60506898254296e-07,7.31144726324085e-06,-0.006948178
klonopin zero,NA,notes,3.06618567400668e-06,8.16971900994219e-05,0.007102454
knee,NA,notes,0.000144905,0.000901657,-0.005786394
knee pain,NA,notes,1.63827443576293e-05,0.000157141,0.003594705
know mets,NA,notes,6.25017921407278e-07,1.83134877376982e-05,0.004810294
known,NA,notes,0.00023266,0.000857238,-0.006837451
kps ninety,NA,notes,1.17177175806445e-05,9.91050675997465e-05,0.004149466
kps onehundred,NA,notes,4.97228123049242e-06,6.55995870752575e-05,0.004238323
kps seventy,NA,notes,3.62962130752901e-06,4.96349839254522e-05,-0.011468651
kps sixty,NA,notes,9.44811492091564e-07,1.90459885085715e-05,-0.011370958
krill,NA,notes,6.89759037553148e-07,1.72513622515999e-05,0.012991136
kx,NA,notes,1.09312391089478e-06,2.90402252585255e-05,0.006668611
lab chest,NA,notes,7.79807073171517e-07,1.71017867061536e-05,0.002236951
lab craniotomy,NA,notes,1.20171913017199e-07,4.34562477466956e-06,-0.002208852
lab draw,NA,notes,0.000144112,0.000866567,-0.002212285
lab nephroureteral,NA,notes,1.3598224978124e-06,4.6803174905539e-05,0.000660642
lab order,NA,notes,7.03764722095418e-05,0.001236186,0.009769083
lab paracentesis,NA,notes,5.00321175185257e-07,1.69700225735241e-05,-4.11E-05
lab radioembolizationpreparatory,NA,notes,4.80624024952016e-07,1.25631977977993e-05,-0.008835138
labor breathing,NA,notes,4.80061836594453e-07,2.32095510307218e-05,0.001079717
laboratory study,NA,notes,1.69625544492805e-05,0.000177981,-0.004808823
labs drawn,NA,notes,0.000154925,0.001031064,-0.010960768
labs procedure,NA,notes,1.52051499609876e-07,3.90723848477985e-06,0.00713008
lacrilube ophthalmic,NA,notes,3.07819374801004e-07,1.26355508921405e-05,-0.004947318
lactase,NA,notes,7.2932334993516e-07,1.83470695493571e-05,0.005164085
lactate,NA,notes,1.22421722984808e-05,0.000150377,-0.00423212
lactic,NA,notes,1.74968681468386e-06,2.92588294059753e-05,-0.008173924
lactic acidosis,NA,notes,2.51778783754061e-07,8.86735224203442e-06,-0.007441287
lactobacillus acidophilus,NA,notes,2.68488575350637e-06,3.3684471677296e-05,0.003424072
lactulose,NA,notes,1.07385647523334e-05,0.000170202,-0.019601135
lanreotide,NA,notes,1.83331290038912e-05,0.000419488,0.006850223
lap with,NA,notes,4.59744692907539e-07,1.33835783062713e-05,-0.009798819
laparoscopic,NA,notes,8.16948928358382e-05,0.000440457,0.001532793
laparotomy and,NA,notes,3.49821025666807e-06,6.49932493138119e-05,-0.004490783
laparotomy with,NA,notes,1.12227863058063e-05,9.43066138105847e-05,-0.010280705
lar,NA,notes,3.69123373446815e-05,0.000498397,0.003647961
lar with,NA,notes,2.9328437364136e-06,5.77266597623803e-05,0.013701247
large,NA,notes,0.000444345,0.001364361,-0.027382739
large tumor,NA,notes,3.16813885574984e-06,5.00353358118922e-05,-0.009580366
lasix,NA,notes,5.77372591317245e-05,0.000463917,0.003886617
lasix po,NA,notes,7.51780290075436e-07,2.08644573840339e-05,-0.00075736
last record,NA,notes,2.80605668390279e-06,5.22237031124302e-05,0.003805739
lay flat,NA,notes,1.60316763038024e-06,3.91582962281804e-05,-0.000956792
lbo,NA,notes,4.74866075472848e-07,2.80916128494499e-05,-0.001127934
ldl onehundred,NA,notes,2.91472219549911e-05,0.000363164,0.00266871
le edema,NA,notes,1.09913884932985e-05,9.21097540252727e-05,-0.000826956
leak and,NA,notes,2.15557851725464e-06,4.18555243668534e-05,0.005368516
learning cognition,NA,notes,3.98568151280531e-07,6.27239101308035e-06,-0.005134395
left base,NA,notes,1.41219532060053e-05,0.000222693,-0.008527183
left hemithorax,NA,notes,9.83296084698678e-06,0.000237568,0.004491509
left pleural,NA,notes,5.84158550858552e-05,0.00051433,-0.005364832
left tentwenty,NA,notes,1.06830377959086e-06,2.30069295195419e-05,0.000134392
leiden,NA,notes,1.15875382127456e-06,7.04366838506801e-05,0.014071265
leptomeningeal,NA,notes,2.2469153771072e-05,0.000328479,-0.012488495
leptomeningeal carcinomatosis,NA,notes,1.23870492558972e-06,5.16278233306096e-05,-0.004520479
leptomeningeal disease,NA,notes,7.01607978769643e-06,0.000182416,-0.006132567
leptomeningeal spread,NA,notes,1.20131970506476e-06,3.45574568829577e-05,-0.007573979
lethargic,NA,notes,2.29057844248408e-06,5.90784142725544e-05,-0.00400273
letrozole,NA,notes,3.0935779296881e-05,0.000317621,0.004507489
leukocytosis,NA,notes,8.99820890479235e-06,7.76453263806038e-05,0.000464079
level none,NA,notes,1.33830784063078e-07,3.82345903032047e-06,0.00223748
levetiracetam keppra,NA,notes,5.49862831226264e-06,0.000151372,-0.005294664
levofloxacin levaquin,NA,notes,3.18167854564565e-06,3.75314994195269e-05,0.002715529
levophed,NA,notes,3.37700834293745e-07,2.28736130962505e-05,-4.82E-05
levothyroxine po,NA,notes,2.23669413891316e-06,4.40521334422121e-05,0.010019423
lfive,NA,notes,4.53707928012305e-05,0.0005353,0.006937556
liaison,NA,notes,7.00126077221845e-06,0.000121286,0.003571095
lidocaine lidoderm,NA,notes,4.52952741204472e-06,5.34024149086007e-05,-0.005231011
lie,NA,notes,2.22668696692856e-05,0.000186776,-0.0034921
life care,NA,notes,6.91747536944382e-07,2.07304333080514e-05,-0.009548725
lifelong,NA,notes,3.67342413721404e-06,5.12870973705644e-05,0.008205533
lifethreatening,NA,notes,2.61758300282232e-06,3.34859863284147e-05,-0.005685545
ligate,NA,notes,2.61439465000088e-06,4.62065169606753e-05,0.004173701
likely exacerbate,NA,notes,3.7015340488264e-07,1.0635327197222e-05,-0.012745753
likely twotwo,NA,notes,4.68366657226204e-06,4.7271026393649e-05,-0.000258554
limit,NA,notes,0.000167013,0.00068193,0.005369703
limited,NA,notes,0.000106203,0.000616712,-0.009213415
limp,NA,notes,5.71042881068572e-06,8.37169620158486e-05,0.009061963
line metastatic,NA,notes,4.86431974877551e-07,2.95266931884613e-05,-0.009023622
line of,NA,notes,6.90426228311921e-06,0.000163648,-0.007088654
linesdrainsairways,NA,notes,1.98098685590027e-05,0.000108572,0.004584264
linitis,NA,notes,7.27708457459506e-07,4.30278287303429e-05,0.006782918
lipase collection,NA,notes,1.24777342828077e-06,1.89084332817225e-05,0.003012888
lipitor,NA,notes,5.44893108988643e-05,0.000440572,-0.002312653
liposomal,NA,notes,3.08595297086835e-06,8.29210236722658e-05,0.000659044
liqd,NA,notes,3.29577644240431e-06,3.92769289038279e-05,0.002168647
liqd take,NA,notes,1.67637659368588e-06,2.88014330499084e-05,0.00752616
liquid,NA,notes,6.8910818761107e-05,0.000396447,0.000509084
liquid take,NA,notes,1.15374335205259e-06,4.06597175053685e-05,-0.01095985
liquids,NA,notes,2.74581742946553e-06,4.90594180083649e-05,-0.011082628
lisinopril,NA,notes,7.50461574566421e-05,0.000501862,0.012988261
list diagnosis,NA,notes,6.77505515314574e-05,0.000239796,-0.001974055
list reason,NA,notes,1.4813047566456e-05,0.000138049,-0.002162469
liter,NA,notes,2.25790870146401e-05,0.000243532,-0.007172555
literature on,NA,notes,1.15386838860689e-06,3.13901872634913e-05,-0.000611921
lithotomy,NA,notes,6.94694401789803e-06,0.000110985,0.002449665
liver and,NA,notes,8.05596475094785e-05,0.000709283,-0.003585899
liver brain,NA,notes,6.23524994136532e-07,2.41042862439538e-05,-0.005391952
liver edge,NA,notes,3.8540838739471e-06,5.08472138757105e-05,-0.005382095
liver failure,NA,notes,3.06468314587808e-06,0.000136503,0.002318688
liver injury,NA,notes,2.03097133162307e-07,1.09805093364678e-05,0.002557545
liver lung,NA,notes,7.99606937957549e-06,0.000465876,-0.004540427
liver lymph,NA,notes,1.37712534011179e-06,3.80599097364409e-05,0.004384725
liver mass,NA,notes,2.42896547607945e-05,0.000245378,-0.012695182
liver partial,NA,notes,5.40997856275288e-06,5.92072012668115e-05,0.006943294
liver peritoneum,NA,notes,5.55310470937212e-07,2.25046044883416e-05,-0.007226539
liver resection,NA,notes,2.70332528409552e-05,0.000282473,0.018648524
liver sp,NA,notes,5.44325966587145e-06,7.46398065464048e-05,0.01092608
liver transplant,NA,notes,1.22464479427178e-05,0.000216936,0.009459834
lle dvt,NA,notes,8.05271495755293e-07,2.00922211045064e-05,-0.001463659
lm disease,NA,notes,6.90999123205227e-07,2.46419623347468e-05,-0.009057181
lmx,NA,notes,1.25098517209489e-06,2.41380092102584e-05,-0.002946957
lobectomy,NA,notes,8.84348538761515e-05,0.000903509,0.02662736
long act,NA,notes,1.8916895365854e-06,5.41233238873842e-05,-0.015665561
lonsurf,NA,notes,2.8281251812382e-06,0.000103963,-0.011873513
loop ileostomy,NA,notes,1.20389172243729e-05,0.000177256,-7.65E-05
lorazepam,NA,notes,7.22219176441319e-05,0.000395695,-0.000434078
loss over,NA,notes,6.02532621688261e-06,7.44490409267217e-05,-0.009985085
lotrimin one,NA,notes,7.86980727094585e-07,1.90716207504899e-05,0.003989289
lov,NA,notes,3.19456060470413e-05,0.000689435,0.010978002
lovenox,NA,notes,7.27132209187042e-05,0.000493433,0.001514605
lovenox eighty,NA,notes,2.82306268968222e-06,5.34458282767147e-05,-0.010225533
lovenox for,NA,notes,3.36999058578809e-06,6.92918056696821e-05,0.001926211
lovenox hold,NA,notes,1.34874538198449e-07,4.92790330296612e-06,0.003899676
lower,NA,notes,0.000299593,0.001375632,0.007849528
lpf,NA,notes,1.51394358728528e-06,2.01629919870828e-05,0.00270164
ltfour,NA,notes,2.82341206273028e-05,0.000496742,0.01351585
lubiprostone,NA,notes,2.55283283315274e-07,9.83342796805541e-06,0.004705078
lul with,NA,notes,6.25748254659717e-07,2.04129300449444e-05,-0.013332656
lumen placement,NA,notes,7.87168319525895e-07,1.37282512520268e-05,-0.001103804
lung,NA,notes,0.001140463,0.002628012,-0.018154014
lung adenocarcinoma,NA,notes,3.35178992493475e-05,0.000242197,0.011580548
lung adrenal,NA,notes,3.43895246263141e-07,1.85560984283815e-05,-0.004359993
lung and,NA,notes,5.27127417315671e-05,0.000466608,-0.012332466
lung bone,NA,notes,2.19707354981882e-06,4.249347597856e-05,-0.006055466
lung cancer,NA,notes,0.000139023,0.000682682,-0.017850399
lung liver,NA,notes,7.79310681475742e-06,0.000123626,-0.021976931
lung lymph,NA,notes,1.16694264185007e-06,3.38536237345853e-05,-0.012875078
lung na,NA,notes,3.44179784147833e-07,9.54826740067482e-06,0.004534463
lung zone,NA,notes,1.880393709976e-05,0.000297606,0.002238089
lungs decreased,NA,notes,2.21485973562392e-06,3.12565489048184e-05,-0.005749343
lungs diminished,NA,notes,8.20518878831105e-07,2.19416878635529e-05,0.004289648
lupron,NA,notes,0.000249496,0.002119461,0.009154692
lupus,NA,notes,4.38777535438755e-06,8.28213269528939e-05,0.015602667
lym forty,NA,notes,3.19966215839553e-06,3.7890125582238e-05,-0.000318457
lym thirty,NA,notes,1.2063368033605e-05,8.22623023301164e-05,0.003453463
lym two,NA,notes,4.08324190690919e-07,1.19125883839432e-05,-0.0071223
lymph node,NA,notes,0.000739619,0.00198229,-0.001375067
lymphangitic,NA,notes,1.7517206197946e-05,0.00023585,-0.010095688
lymphoblastic leukemia,NA,notes,5.32976373956084e-07,2.01083240494238e-05,0.005392478
lymphocyte five,NA,notes,4.97609763507639e-07,9.38241849466643e-06,0.003633862
lymphocyte thirty,NA,notes,7.07117891911482e-06,5.24357893616197e-05,0.004645459
lymphocyte twenty,NA,notes,1.47328720123248e-05,7.90942154745719e-05,0.011924926
lymphocytic leukemia,NA,notes,2.41357646024465e-06,7.03482710574993e-05,-0.001103388
lymphoma,NA,notes,0.000146456,0.001042539,0.027070744
lymphoplasmacytic,NA,notes,3.20361177074459e-06,8.26163000735889e-05,0.014597959
lymphoplasmacytic lymphoma,NA,notes,2.70411491915282e-06,7.44480152113085e-05,0.012598272
ma,NA,notes,6.22688039973634e-05,0.000622542,-0.003667695
macroglobulinemia,NA,notes,5.20908217208078e-06,0.000132055,0.017562522
macular degeneration,NA,notes,9.95832122166028e-06,0.000262969,-0.004932695
macular rash,NA,notes,6.96802503759826e-07,1.63707731990897e-05,-0.000385179
magnesia po,NA,notes,8.73383548234547e-07,2.18345933173442e-05,-0.002132854
magnesium oxideamino,NA,notes,6.80973807725068e-07,1.422662744756e-05,0.003639512
magox mg,NA,notes,1.25633189565895e-06,2.19991339417841e-05,-0.010913393
magtab sr,NA,notes,2.12199020096066e-07,8.57243396252423e-06,0.002313071
mail,NA,notes,0.000204638,0.001653291,0.008630369
main portal,NA,notes,4.40456550443781e-06,0.000123444,0.000671367
maintenance,NA,notes,0.000171947,0.000784626,0.009027578
maintenance pem,NA,notes,7.70422144069148e-07,2.02053041439308e-05,0.000735848
maintenance pemetrexed,NA,notes,4.78303899778128e-06,8.43171955443682e-05,0.002085089
malignant,NA,notes,0.000157302,0.000613173,-0.006574173
malignant mesothelioma,NA,notes,2.10035644650866e-06,6.53486074463365e-05,0.006450108
malignant pericardial,NA,notes,5.25078630492447e-07,1.91404500678961e-05,0.003559892
malignant sbo,NA,notes,1.17510165786108e-07,7.34327261986194e-06,0.006219584
malnutrition,NA,notes,7.5320993900642e-06,0.00014246,0.01131342
malnutrition relate,NA,notes,3.2860761449481e-07,1.34619900810142e-05,0.004968015
mammoplasty,NA,notes,7.51565379901587e-07,2.14790706500958e-05,0.017715344
manage secretion,NA,notes,2.10486112180979e-07,6.8010927208184e-06,0.001887668
management by,NA,notes,1.58101405352729e-05,0.000216114,0.006982907
management outcome,NA,notes,1.90623623743972e-06,3.77937712144909e-05,-0.004777832
mango,NA,notes,6.81047767211312e-07,1.89819759628777e-05,0.00564552
marcescens,NA,notes,2.73176711004433e-07,1.40836256763516e-05,0.002518619
marginal zone,NA,notes,1.38877301123578e-05,0.000233342,0.025534414
margins be,NA,notes,2.68848261578005e-06,3.95750139315027e-05,-0.001503581
marinol two,NA,notes,1.04108756258309e-06,2.29729233516896e-05,0.001723868
marked,NA,notes,6.51231562206611e-05,0.000529676,0.000905524
marked progression,NA,notes,2.44429816052233e-06,9.97719539571732e-05,-0.011556138
marker,NA,notes,7.75380210955998e-05,0.000509477,0.001511443
marrow aspirate,NA,notes,3.70382793478306e-06,8.56702979149174e-05,0.001093156
mass,NA,notes,0.001570202,0.002800536,-0.02313485
masses,NA,notes,5.78170023739136e-05,0.000742155,0.000331699
maternal grandmother,NA,notes,1.05965541392866e-05,8.95536207187644e-05,0.0041199
maximum dose,NA,notes,4.89204099672293e-06,6.42569386302366e-05,-0.014406445
mc ca,NA,notes,1.97120899090022e-05,0.000227623,-0.007027075
mcg injection,NA,notes,5.26556193474495e-06,0.000116784,0.004888094
mcg patch,NA,notes,1.75624944483695e-06,5.82592635054228e-05,0.001665831
mcg seventy,NA,notes,5.46051799527413e-07,1.65781281733124e-05,0.004240286
mcghr,NA,notes,1.03057703994841e-05,0.000113194,0.005864224
mcghr one,NA,notes,1.19952661361494e-06,2.10460978815755e-05,-0.007053814
mcgmin,NA,notes,3.98784464986386e-07,2.47973874491527e-05,-0.000524518
mcv seventy,NA,notes,5.95933703489252e-06,5.86410438072433e-05,0.012546554
md mba,NA,notes,1.84289536996192e-05,0.00056338,-0.005308756
md palliative,NA,notes,7.30328846617472e-07,1.45542366926496e-05,-0.000258127
md schedule,NA,notes,3.28193167482163e-06,9.29649445343385e-05,0.012751378
md sent,NA,notes,7.89327484511379e-05,0.000709747,0.009240226
md subject,NA,notes,6.88933789580409e-06,0.000114722,-0.003063502
meals bedtime,NA,notes,9.09368503292721e-07,1.57699835502667e-05,-0.007614807
mean,NA,notes,3.06315487397616e-05,0.000257214,0.010718526
med attending,NA,notes,4.02483799432843e-07,1.0521638380391e-05,-0.005763139
med pool,NA,notes,3.1043137604636e-06,7.00979924706726e-05,-0.004985777
mediastinal,NA,notes,0.000226683,0.001141903,-0.012411673
mediastinum,NA,notes,5.41134134691829e-05,0.00050188,0.001120801
medication,NA,notes,0.001259187,0.002276312,-0.002580936
medication details,NA,notes,1.88141632380072e-06,1.26622916669506e-05,0.003870867
medication or,NA,notes,6.04841882380252e-06,0.000110723,-0.006648412
medication sig,NA,notes,0.000182884,0.000322381,0.011403384
medication specify,NA,notes,4.69648270683718e-06,5.32729883469036e-05,0.004311539
medications current,NA,notes,7.06481014850393e-05,0.000195487,-0.001089992
medications hydromorphone,NA,notes,2.16546258581833e-07,7.75632797335904e-06,-0.005219402
medications medication,NA,notes,3.90224064403986e-05,0.000160191,0.00348563
medications ordered,NA,notes,1.13109309701593e-05,5.64864766104059e-05,-0.002249615
medications prior,NA,notes,1.01783639643283e-05,9.37863178161295e-05,0.01042581
mediport,NA,notes,0.000167296,0.001161892,-0.014608723
mediport dual,NA,notes,2.13137695894048e-06,5.75199524568143e-05,0.004024443
mediportsingle lumen,NA,notes,8.1493363417571e-06,5.33338486119589e-05,-0.005556388
meet,NA,notes,0.000152144,0.000680431,-0.008318027
megace,NA,notes,2.11537078108407e-05,0.000299497,-0.002685091
megace oral,NA,notes,4.51170999455694e-07,1.80884494293865e-05,0.001186486
megestrol megace,NA,notes,4.36517182951835e-06,5.47036022244258e-05,0.002565011
melatonin sublingual,NA,notes,2.479345636231e-07,6.05956218435337e-06,0.008294266
memantine,NA,notes,2.53048615033828e-06,6.64661214722213e-05,0.001163678
memantine namenda,NA,notes,8.74395834026112e-07,2.43518400808734e-05,0.004222965
